From	To
Q9NWU5	7OG4
Q9NWU5	7OI6
Q9NWU5	7OI7
Q9NWU5	7OI8
Q9NWU5	7OI9
Q9NWU5	7OIA
Q9NWU5	7OIB
Q9NWU5	7OIC
Q9NWU5	7OID
Q9NWU5	7OIE
Q9NWU5	7PD3
Q9NWU5	7PO4
Q9NWU5	7QH6
Q9NWU5	7QH7
Q9NWU5	7QI4
Q9NWU5	7QI5
Q9NWU5	7QI6
Q9NWU5	8ANY
Q9NWU5	8OIR
Q9NWU5	8OIT
Q9NWU5	8PK0
Q9NWU5	8QSJ
Q9NWU5	8QU1
Q9NWU5	8QU5
P21953	1DTW
P21953	1OLS
P21953	1OLU
P21953	1OLX
P21953	1U5B
P21953	1V11
P21953	1V16
P21953	1V1M
P21953	1V1R
P21953	1WCI
P21953	1X7W
P21953	1X7X
P21953	1X7Y
P21953	1X7Z
P21953	1X80
P21953	2BEU
P21953	2BEV
P21953	2BEW
P21953	2BFB
P21953	2BFC
P21953	2BFD
P21953	2BFE
P21953	2BFF
P21953	2J9F
Q8NDL9	8V3M
Q8NDL9	8V3N
Q8NDL9	8V3O
Q8NDL9	8V3P
Q8NDL9	8V3Q
Q8NDL9	8V3R
Q8NDL9	8V3S
Q8NDL9	8V4K
Q8NDL9	8V4L
Q8NDL9	8V4M
O14782	3B6V
O95696	2KU3
O95696	2L43
O95696	2LQ6
O95696	3LYI
O95696	3RCW
O95696	4Z02
O95696	5AME
O95696	5AMF
O95696	5FG6
O95696	5GK9
O95696	5N49
O95696	5PNX
O95696	5PNY
O95696	5PNZ
O95696	5PO0
O95696	5PO1
O95696	5PO2
O95696	5PO3
O95696	5PO4
O95696	5PO5
O95696	5PO6
O95696	5PO7
O95696	5PO8
O95696	5PO9
O95696	5POA
O95696	5POB
O95696	5POC
O95696	5POD
O95696	5POE
O95696	5POF
O95696	5POG
O95696	5POH
O95696	5POI
O95696	5POJ
O95696	5POK
O95696	5POL
O95696	5POM
O95696	5PON
O95696	5POO
O95696	5POP
O95696	5POQ
O95696	5POR
O95696	5POS
O95696	5POT
O95696	5POU
O95696	5POV
O95696	5POW
O95696	5POX
O95696	5POY
O95696	5POZ
O95696	5PP0
O95696	5PP1
O95696	5PP2
O95696	5PP3
O95696	5PP4
O95696	5PP5
O95696	5PP6
O95696	5PP7
O95696	5PP8
O95696	5PP9
O95696	5PPA
O95696	5PPB
O95696	5PPC
O95696	5PPD
O95696	5PPE
O95696	5PPF
O95696	5PPG
O95696	5PPH
O95696	5PPI
O95696	5PPJ
O95696	5PPK
O95696	5PPL
O95696	5PPM
O95696	5PPN
O95696	5PPO
O95696	5PPP
O95696	5PPQ
O95696	5PPR
O95696	5PPS
O95696	5PPT
O95696	5PPU
O95696	5PPV
O95696	5PPW
O95696	5PPX
O95696	5PPY
O95696	5PPZ
O95696	5PQ0
O95696	5PQ1
O95696	5PQ2
O95696	5PQ3
O95696	5PQ4
O95696	5PQ5
O95696	5PQ6
O95696	5PQ7
O95696	5PQ8
O95696	5PQ9
O95696	5PQA
O95696	5PQB
O95696	5PQC
O95696	5PQD
O95696	5PQE
O95696	5PQF
O95696	5PQG
O95696	5PQH
O95696	5PQI
O95696	5PQJ
O95696	5PQK
O95696	5PQL
O95696	5PQM
O95696	5PQN
O95696	5PQO
O95696	5PQP
O95696	5PQQ
O95696	5PQR
O95696	5PQS
O95696	5PQT
O95696	5PQU
O95696	5PQV
O95696	5PQW
O95696	5PQX
O95696	5PQY
O95696	5PQZ
O95696	5PR0
O95696	5PR1
O95696	5PR2
O95696	5PR4
O95696	5PR5
O95696	5PR6
O95696	5PR7
O95696	5PR8
O95696	5PR9
O95696	5PRA
O95696	5PRB
O95696	5PRD
O95696	5PRE
O95696	5PRF
O95696	5PRG
O95696	5PRH
O95696	5PRI
O95696	5PRJ
O95696	5PRK
O95696	5PRL
O95696	5PRM
O95696	5PRO
O95696	5PRP
O95696	5PRQ
O95696	5PRR
O95696	5PRS
O95696	5PRT
O95696	5PRU
O95696	5PRV
O95696	5PRW
O95696	5PRX
O95696	5PRY
O95696	5PRZ
O95696	5PS0
O95696	5PS1
O95696	5PS2
O95696	5PS3
O95696	5PS4
O95696	5PS5
O95696	5PS6
O95696	5PS7
O95696	5PS8
O95696	5PS9
O95696	5PSA
O95696	5PSB
O95696	5PSC
O95696	5PSD
O95696	5PSE
O95696	5PSF
O95696	5PSG
O95696	5PSH
O95696	5PSI
O95696	5PSJ
O95696	5PSK
O95696	5PSL
O95696	5PSM
O95696	5PSN
O95696	5PSO
O95696	5PSP
O95696	5PSQ
O95696	5PSR
O95696	5PSS
O95696	5PST
O95696	5PSU
O95696	5PSV
O95696	5PSW
O95696	5PSX
O95696	5PSY
O95696	5PSZ
O95696	5PT0
O95696	5PT1
O95696	5PT2
O95696	5PT3
O95696	5PT4
O95696	5PT5
O95696	5PT6
O95696	5PT7
O95696	5PT8
O95696	5PT9
O95696	5PTA
O95696	5PTB
O95696	5PTC
O95696	5PTE
O95696	5PTF
O95696	5PTG
O95696	5PTH
O95696	5PTJ
O95696	5PTK
O95696	5PTL
O95696	5PTM
O95696	5PTN
O95696	5PTO
O95696	5PTQ
O95696	5PTR
O95696	5PTS
O95696	5PTT
O95696	5PTU
O95696	5PTV
O95696	5PTW
O95696	5PTX
O95696	5PTY
O95696	5PTZ
O95696	5PU0
O95696	5PU1
O95696	5PU2
O95696	5PU3
O95696	5PU4
O95696	5PU5
O95696	5PU6
O95696	5PU7
O95696	5PU8
O95696	5PU9
O95696	5PUA
O95696	5PUB
O95696	5PUC
O95696	5PUD
O95696	5PUE
O95696	5PUF
O95696	5PUG
O95696	5PUH
O95696	5PUI
O95696	5PUJ
O95696	5PUK
O95696	5PUL
O95696	5PUM
O95696	5PUN
O95696	5PUO
O95696	5PUP
O95696	5PUQ
O95696	5PUR
O95696	5PUS
O95696	5PUT
O95696	5PUU
O95696	5PUV
O95696	5PUW
O95696	5PUX
O95696	5PUY
O95696	5PUZ
O95696	5PV0
O95696	5PV1
O95696	5PV2
O95696	5PV3
O95696	5PV4
O95696	5PV5
O95696	5PV6
O95696	5PV7
O95696	5PV8
O95696	5PV9
O95696	5PVA
O95696	5PVB
O95696	5PVC
O95696	5PVD
O95696	5PVE
O95696	5PVF
O95696	5PVG
O95696	5PVH
O95696	5PVI
O95696	5PVJ
O95696	5PVK
O95696	5PVL
O95696	5PVM
O95696	5PVN
O95696	5PVO
O95696	5PVP
O95696	5PVQ
O95696	5PVR
O95696	5PVS
O95696	5PVT
O95696	5PVU
O95696	5PVV
O95696	5PVW
O95696	5PVX
O95696	5PVY
O95696	5PVZ
O95696	5PW0
O95696	5PW1
O95696	5PW2
O95696	5PW3
O95696	5PW4
O95696	5PW5
O95696	5PW6
O95696	5PW7
O95696	5PW8
O95696	5PW9
O95696	5PWA
O95696	5PWB
O95696	6IN2
O95696	6MAJ
O95696	6MAK
O95696	7D0O
O95696	7D0P
O95696	7D0Q
O95696	7D0R
O95696	7D0S
O95696	7LH9
Q07890	6EIE
Q07890	8T5G
Q07890	8T5M
Q07890	8T5R
Q07890	8UC9
Q07890	8UF2
Q07890	8UH0
Q9NQP4	6NR8
Q9NQP4	6NR9
Q9NQP4	6NRB
Q9NQP4	6NRC
Q9NQP4	6NRD
Q9NQP4	7WU7
O15553	2MPC
O15553	2WL1
O15553	4CG4
O15553	8C28
O15553	8C2Y
O15553	8C30
O15553	8SDJ
P24864	1W98
P24864	5L2W
P24864	7KJS
P24864	7XQK
P24864	8H4R
P24864	8H6P
P24864	8H6T
P24864	8VQ3
P24864	8VQ4
Q9NWW6	2P0E
Q9NWW6	2QG6
Q9NWW6	2QL6
Q9NWW6	2QSY
Q9NWW6	2QSZ
Q9NWW6	2QT0
Q9NWW6	2QT1
P36894	1ES7
P36894	1REW
P36894	2GOO
P36894	2H62
P36894	2H64
P36894	2K3G
P36894	2QJ9
P36894	2QJA
P36894	2QJB
P36894	3NH7
P36894	3QB4
Q04756	1YBW
Q04756	1YC0
Q04756	2R0K
Q04756	2R0L
Q04756	2WUB
Q04756	2WUC
Q04756	3K2U
P01579	1EKU
P01579	1FG9
P01579	1FYH
P01579	1HIG
P01579	3BES
P01579	6E3K
P01579	6E3L
O60671	3A1J
O60671	3G65
O60671	3GGR
O60671	6J8Y
O60671	7Z6H
O60671	8GNN
O60671	8WU8
Q9H0F7	2H57
O43524	2K86
O43524	2LQH
O43524	2LQI
O43524	2UZK
O43524	6MNL
O43524	7V9B
P61916	5KWY
P61916	6W5V
P14735	2G47
P14735	2G48
P14735	2G49
P14735	2G54
P14735	2G56
P14735	2JBU
P14735	2JG4
P14735	2WBY
P14735	2WC0
P14735	2WK3
P14735	2YPU
P14735	3CWW
P14735	3E4A
P14735	3E4Z
P14735	3E50
P14735	3H44
P14735	3HGZ
P14735	3N56
P14735	3N57
P14735	3OFI
P14735	3QZ2
P14735	4DTT
P14735	4DWK
P14735	4GS8
P14735	4GSC
P14735	4GSF
P14735	4IFH
P14735	4IOF
P14735	4LTE
P14735	4M1C
P14735	4NXO
P14735	4PES
P14735	4PF7
P14735	4PF9
P14735	4PFC
P14735	4QIA
P14735	4RAL
P14735	4RE9
P14735	5CJO
P14735	5UOE
P14735	5WOB
P14735	6B3Q
P14735	6B70
P14735	6B7Y
P14735	6B7Z
P14735	6BF6
P14735	6BF7
P14735	6BF8
P14735	6BF9
P14735	6BFC
P14735	6BYZ
P14735	6EDS
P14735	6MQ3
P14735	7K1D
P14735	7K1E
P14735	7K1F
P14735	7RZE
P14735	7RZF
P14735	7RZG
P14735	7RZH
P14735	7RZI
O75691	7MQ8
O75691	7MQ9
O75691	7MQA
Q9BRR9	2P0D
Q9BRR9	2P0F
Q9BRR9	2P0H
Q9H2X9	6M23
Q9H2X9	7D8Z
P56381	8H9F
P56381	8H9J
P56381	8H9M
P56381	8H9Q
P56381	8H9S
P56381	8H9T
P56381	8H9U
P56381	8H9V
P56381	8KHF
P56381	8KI3
Q00604	4MY2
Q00604	5BPU
Q00604	5BQ8
Q00604	5BQB
Q00604	5BQC
Q00604	5BQE
Q00604	5CL1
O75818	6AHR
O75818	6AHU
O75818	6AHV
Q01518	1K8F
Q9UL19	2LKT
Q9UL19	2MY9
Q9UL19	7ZOT
O60343	3QYB
O60343	7NIX
O75334	3TAC
O75334	3TAD
O75334	6IUH
O75334	7D2E
O75334	7D2G
O75334	7D2H
Q99963	2EW3
Q99963	2Z0V
O76095	2KJX
P68133	7RNS
P68133	7RNU
P68133	7RNV
P68133	9DUU
P68133	9DUV
P06730	1IPB
P06730	1IPC
P06730	1WKW
P06730	2GPQ
P06730	2V8W
P06730	2V8X
P06730	2V8Y
P06730	2W97
P06730	3AM7
P06730	3TF2
P06730	3U7X
P06730	4AZA
P06730	4BEA
P06730	4DT6
P06730	4DUM
P06730	4TPW
P06730	4TQB
P06730	4TQC
P06730	4UED
P06730	5EHC
P06730	5EI3
P06730	5EIR
P06730	5EKV
P06730	5GW6
P06730	5T46
P06730	5ZJY
P06730	5ZJZ
P06730	5ZK5
P06730	5ZK7
P06730	5ZK9
P06730	5ZML
P06730	7D6Y
P06730	7D8B
P06730	7EZW
P06730	7F07
P06730	7MEU
P06730	7XTP
P06730	8SX4
Q9HAU5	1UW4
Q9HAU5	2WJV
Q9HAU5	4CEK
Q9HAU5	4CEM
Q9HAU5	7NWU
Q9HAU5	7QG6
P29353	1MIL
P29353	1N3H
P29353	1OY2
P29353	1QG1
P29353	1SHC
P29353	1TCE
P29353	2L1C
P29353	4JMH
P29353	4XWX
P29353	5CZI
P29353	6DM4
Q8NHX9	6NQ0
Q8NHX9	6NQ1
Q8NHX9	6NQ2
Q8NHX9	8OUO
Q9BWU0	4H87
Q9NX20	3IY9
Q9NX20	3J7Y
Q9NX20	3J9M
Q9NX20	5OOL
Q9NX20	5OOM
Q9NX20	6I9R
Q9NX20	6NU2
Q9NX20	6NU3
Q9NX20	6VLZ
Q9NX20	6VMI
Q9NX20	6ZM5
Q9NX20	6ZM6
Q9NX20	6ZS9
Q9NX20	6ZSA
Q9NX20	6ZSB
Q9NX20	6ZSC
Q9NX20	6ZSD
Q9NX20	6ZSE
Q9NX20	6ZSG
Q9NX20	7A5F
Q9NX20	7A5G
Q9NX20	7A5H
Q9NX20	7A5I
Q9NX20	7A5J
Q9NX20	7A5K
Q9NX20	7L08
Q9NX20	7L20
Q9NX20	7O9K
Q9NX20	7O9M
Q9NX20	7ODR
Q9NX20	7ODS
Q9NX20	7ODT
Q9NX20	7OF0
Q9NX20	7OF2
Q9NX20	7OF3
Q9NX20	7OF4
Q9NX20	7OF5
Q9NX20	7OF6
Q9NX20	7OF7
Q9NX20	7OG4
Q9NX20	7OI6
Q9NX20	7OI7
Q9NX20	7OI8
Q9NX20	7OI9
Q9NX20	7OIA
Q9NX20	7OIB
Q9NX20	7OIC
Q9NX20	7OID
Q9NX20	7OIE
Q9NX20	7PD3
Q9NX20	7PO4
Q9NX20	7QH6
Q9NX20	7QH7
Q9NX20	7QI4
Q9NX20	7QI5
Q9NX20	7QI6
Q9NX20	8ANY
Q9NX20	8K2A
Q9NX20	8K2B
Q9NX20	8OIR
Q9NX20	8OIT
Q9NX20	8PK0
Q9NX20	8QSJ
Q9NX20	8QU1
Q9NX20	8QU5
Q9NX20	8XT0
Q9NX20	8XT1
Q9NX20	8XT2
Q9NX20	8XT3
Q9BW91	1Q33
Q9BW91	1QVJ
Q9BYD1	3J7Y
Q9BYD1	3J9M
Q9BYD1	5OOL
Q9BYD1	5OOM
Q9BYD1	6I9R
Q9BYD1	6NU2
Q9BYD1	6NU3
Q9BYD1	6VLZ
Q9BYD1	6VMI
Q9BYD1	6ZM5
Q9BYD1	6ZM6
Q9BYD1	6ZS9
Q9BYD1	6ZSA
Q9BYD1	6ZSB
Q9BYD1	6ZSC
Q9BYD1	6ZSD
Q9BYD1	6ZSE
Q9BYD1	6ZSG
Q9BYD1	7A5F
Q9BYD1	7A5G
Q9BYD1	7A5H
Q9BYD1	7A5I
Q9BYD1	7A5J
Q9BYD1	7A5K
Q9BYD1	7L08
Q9BYD1	7L20
Q9BYD1	7O9K
Q9BYD1	7O9M
Q9BYD1	7ODR
Q9BYD1	7ODS
Q9BYD1	7ODT
Q9BYD1	7OF0
Q9BYD1	7OF2
Q9BYD1	7OF3
Q9BYD1	7OF4
Q9BYD1	7OF5
Q9BYD1	7OF6
Q9BYD1	7OF7
Q9BYD1	7OG4
Q9BYD1	7OI6
Q9BYD1	7OI7
Q9BYD1	7OI8
Q9BYD1	7OI9
Q9BYD1	7OIA
Q9BYD1	7OIB
Q9BYD1	7OIC
Q9BYD1	7OID
Q9BYD1	7OIE
Q9BYD1	7PD3
Q9BYD1	7PO4
Q9BYD1	7QH6
Q9BYD1	7QH7
Q9BYD1	7QI4
Q9BYD1	7QI5
Q9BYD1	7QI6
Q9BYD1	8ANY
Q9BYD1	8K2A
Q9BYD1	8K2B
Q9BYD1	8OIR
Q9BYD1	8OIT
Q9BYD1	8PK0
Q9BYD1	8QSJ
Q9BYD1	8QU1
Q9BYD1	8QU5
Q9BYD1	8XT0
Q9BYD1	8XT1
Q9BYD1	8XT2
Q9BYD1	8XT3
Q5QGZ9	8JAH
Q5QGZ9	8W8T
Q5QGZ9	8W9J
Q6ZTN6	7RMA
Q86Y39	5XTC
Q86Y39	5XTD
Q86Y39	5XTH
Q86Y39	5XTI
Q9HAC7	9BR6
Q9HAC7	9BR7
O60543	2EEL
P34896	1BJ4
P34896	6FL5
P34896	6M5W
P34896	7RJL
P34896	7RJP
P34896	8A11
P34896	8R7H
O75398	2JW6
O75398	4A24
O75398	5UWW
P50052	5UNF
P50052	5UNG
P50052	5UNH
P50052	5XJM
P50052	6JOD
P50052	7C6A
P50052	7JNI
O75907	6VP0
O75907	6VYI
O75907	6VZ1
O75907	8ESM
O75907	8ETM
Q01718	8GY7
Q68DK7	4B7Y
Q68DK7	4B86
Q68DK7	4DNC
Q9NPJ4	4B6H
Q9NPJ4	5KQ1
Q9NPJ4	5KQ4
Q8TC59	3O7X
Q8TC59	3QIR
Q8TC59	7YFX
Q8N2Y8	6IF2
P17693	1YDP
P17693	2D31
P17693	2DYP
P17693	3BZE
P17693	3CDG
P17693	3CII
P17693	3KYN
P17693	3KYO
P17693	6AEE
P17693	6K60
O95484	6OV2
O95484	6OV3
O14907	2KG2
O14907	2L4S
O14907	2L4T
O14907	2VZ5
O14907	3GJ9
O14907	3SFJ
O14907	4E3B
O14907	4NNL
O14907	4NNM
Q96PK6	2DNP
P30988	5II0
P30988	5UZ7
P30988	6NIY
P30988	6PFO
P30988	6PGQ
P30988	7TYF
P30988	7TYH
P30988	7TYI
P30988	7TYL
P30988	7TYN
P30988	7TYO
P30988	7TYW
P30988	7TYX
P30988	7TYY
P30988	7TZF
P30988	8F0J
P30988	8F0K
P30988	8F2A
P30988	8F2B
P30988	9AUC
P42679	1JWO
P42679	1X6G
P42679	3US4
Q9BS26	2R2J
Q9BS26	5GU6
Q9BS26	5GU7
Q9BS26	5HQP
Q9BS26	5XWM
Q99959	3TT9
Q16513	4CRS
Q16513	4RRV
Q16513	6CCY
Q16513	6GBE
Q9BVW5	7PFO
Q9BVW5	7PLO
Q9BVW5	8B9D
P13051	1AKZ
P13051	1DPU
P13051	1EMH
P13051	1EMJ
P13051	1Q3F
P13051	1SSP
P13051	1UGH
P13051	1YUO
P13051	2HXM
P13051	2OXM
P13051	2OYT
P13051	2SSP
P13051	3FCF
P13051	3FCI
P13051	3FCK
P13051	3FCL
P13051	3TKB
P13051	4SKN
P13051	5AYR
P13051	5JK7
P13051	6VBA
P13051	7V7C
Q00653	1A3Q
Q00653	2D96
Q00653	3DO7
Q00653	4OT9
Q00653	5ZMC
Q00653	7CLI
Q00653	7VUP
Q00653	7VUQ
Q00653	7W7L
Q00653	8G8Q
Q00653	8G8S
Q9HCJ0	2DKL
Q9HCJ0	2X04
Q9HCJ0	3KTP
Q9HCJ0	7RUQ
O76038	8BAV
Q5VZK9	3LK2
Q5VZK9	3LK3
P15291	2AE7
P15291	2AEC
P15291	2AES
P15291	2AGD
P15291	2AH9
P15291	2FY7
P15291	2FYA
P15291	2FYB
P15291	3EE5
P15291	4EE3
P15291	4EE4
P15291	4EE5
P15291	4EEA
P15291	4EEG
P15291	4EEM
P15291	4EEO
P15291	4L41
P15291	6FWT
P15291	6FWU
O14791	7L6K
O14791	7LF7
O14791	7LFA
O14791	7LFB
O14791	7LFD
Q8NCC3	4X90
Q8NCC3	4X91
Q8NCC3	4X92
Q8NCC3	4X93
Q8NCC3	4X94
Q8NCC3	4X95
Q8NCC3	4X97
Q8NCC3	6MTW
O14737	1YYB
O14737	2CRU
O14737	2K6B
O00459	2KT1
O00459	2XS6
O00459	3MTT
O00459	3O5Z
O00459	6OX7
O00459	6U28
O00459	7RCH
O00459	7RNU
Q03426	2R3V
P05091	1CW3
P05091	1NZW
P05091	1NZX
P05091	1NZZ
P05091	1O00
P05091	1O01
P05091	1O02
P05091	1O04
P05091	1O05
P05091	1ZUM
P05091	2ONM
P05091	2ONN
P05091	2ONO
P05091	2ONP
P05091	2VLE
P05091	3INJ
P05091	3INL
P05091	3N80
P05091	3N81
P05091	3N82
P05091	3N83
P05091	3SZ9
P05091	4FQF
P05091	4FR8
P05091	4KWF
P05091	4KWG
P05091	5L13
P05091	8DR9
P05091	8SHS
Q03181	1GWX
Q03181	1Y0S
Q03181	2AWH
Q03181	2B50
Q03181	2BAW
Q03181	2ENV
Q03181	2GWX
Q03181	2J14
Q03181	2Q5G
Q03181	2XYJ
Q03181	2XYW
Q03181	2XYX
Q03181	2ZNP
Q03181	2ZNQ
Q03181	3D5F
Q03181	3DY6
Q03181	3ET2
Q03181	3GWX
Q03181	3GZ9
Q03181	3OZ0
Q03181	3PEQ
Q03181	3SP9
Q03181	3TKM
Q03181	5U3Q
Q03181	5U3R
Q03181	5U3S
Q03181	5U3T
Q03181	5U3U
Q03181	5U3V
Q03181	5U3W
Q03181	5U3X
Q03181	5U3Y
Q03181	5U3Z
Q03181	5U40
Q03181	5U41
Q03181	5U42
Q03181	5U43
Q03181	5U44
Q03181	5U45
Q03181	5U46
Q03181	5XMX
Q03181	5Y7X
Q03181	5ZXI
Q03181	6A6P
Q03181	7F80
Q03181	7VWE
Q03181	7VWF
Q03181	7VWG
Q03181	7VWH
Q03181	7W0G
Q03181	7WGL
Q03181	7WGN
Q03181	8HF8
Q03181	8HUL
Q03181	8HUO
P84103	2I2Y
P84103	2I38
P84103	9ASQ
Q13523	4IAN
Q13523	4IFC
Q13523	4IIR
Q13523	4IJP
Q13523	6CNH
Q13523	6PJJ
Q13523	6PK6
Q13523	6QX9
Q13523	8H6E
Q13523	8H6J
Q13523	8QXD
Q13523	8R08
Q13523	8R0A
Q13523	8Y6O
Q7KYR7	8DFW
Q7KYR7	8DFX
Q7KYR7	8DFY
Q7KYR7	8JYC
Q7KYR7	8JYE
Q92878	5GOX
P30414	2HE9
O94806	2D9Z
P23510	2HEV
O60437	4Q28
P17081	2ATX
P22061	1I1N
P22061	1KR5
P33241	3BH8
P33241	4NO0
P33241	4NO2
P14902	2D0T
P14902	2D0U
P14902	4PK5
P14902	4PK6
P14902	4U72
P14902	4U74
P14902	5EK2
P14902	5EK3
P14902	5EK4
P14902	5ETW
P14902	5WHR
P14902	5WMU
P14902	5WMV
P14902	5WMW
P14902	5WMX
P14902	5WN8
P14902	5XE1
P14902	6AZU
P14902	6AZV
P14902	6AZW
P14902	6CXU
P14902	6CXV
P14902	6DPQ
P14902	6DPR
P14902	6E35
P14902	6E40
P14902	6E41
P14902	6E42
P14902	6E43
P14902	6E44
P14902	6E45
P14902	6E46
P14902	6F0A
P14902	6KOF
P14902	6KPS
P14902	6KW7
P14902	6MQ6
P14902	6O3I
P14902	6PU7
P14902	6PZ1
P14902	6R63
P14902	6UBP
P14902	6V52
P14902	6WJY
P14902	6WPE
P14902	6X5Y
P14902	7A62
P14902	7AH4
P14902	7AH5
P14902	7AH6
P14902	7B1O
P14902	7E0O
P14902	7E0P
P14902	7E0Q
P14902	7E0S
P14902	7E0T
P14902	7E0U
P14902	7M63
P14902	7M7D
P14902	7NGE
P14902	7P0N
P14902	7P0R
P14902	7RRB
P14902	7RRC
P14902	7RRD
P14902	7YXT
P14902	7Z2L
P14902	7ZV3
P14902	8ABX
P14902	8FUR
P14902	8I7L
Q6GPH4	2LXW
P01138	1SG1
P01138	1WWW
P01138	2IFG
P01138	4EDW
P01138	4EDX
P01138	4ZBN
P01138	5JZ7
P01138	6YW8
Q8NG31	3SI5
Q8NG31	4A1G
Q8NG31	4NF9
Q8NG31	4NFA
Q8NG31	6CZO
Q8NG31	8PPR
Q8NG31	8Q5H
Q13427	2GW2
Q13427	2WFI
Q13427	2WFJ
Q13427	5YZG
P98160	3SH4
P98160	3SH5
Q12913	2CFV
Q12913	2DLE
Q12913	2NZ6
Q12913	7U01
Q12913	7U08
Q96IV0	2CCQ
Q96IV0	2CM0
Q96PC3	4HMY
Q96PC3	6CM9
Q96PC3	6CRI
Q96PC3	6D83
Q96PC3	6D84
Q96PC3	6DFF
Q96PC3	7R4H
Q96PC3	7UX3
Q96PC3	8D4C
Q96PC3	8D4D
Q96PC3	8D4E
Q96PC3	8D4F
Q96PC3	8D4G
Q96PC3	8D9R
Q96PC3	8D9S
Q96PC3	8D9T
Q96PC3	8D9U
Q96PC3	8D9V
Q96PC3	8D9W
O43521	1F95
O43521	2K7W
O43521	2NL9
O43521	2V6Q
O43521	2VM6
O43521	2WH6
O43521	2YQ6
O43521	2YQ7
O43521	3D7V
O43521	3FDL
O43521	3IO8
O43521	3IO9
O43521	3KJ0
O43521	3KJ1
O43521	3KJ2
O43521	4A1U
O43521	4A1W
O43521	4B4S
O43521	4D2M
O43521	4QVF
O43521	4UF3
O43521	4YJ4
O43521	4ZIE
O43521	4ZIF
O43521	4ZIH
O43521	5AGW
O43521	5AGX
O43521	5C3G
O43521	5VWV
O43521	5VWW
O43521	5VWX
O43521	5VWY
O43521	5VWZ
O43521	5VX0
O43521	5VX2
O43521	5VX3
O43521	5WOS
O43521	6QFI
O43521	6RJP
O43521	6TQQ
O43521	6UA3
O43521	6UAB
O43521	6VBX
O43521	6X8O
O43521	8T5E
Q9P0U4	3QMB
Q9P0U4	3QMC
Q9P0U4	3QMD
Q9P0U4	3QMG
Q9P0U4	3QMH
Q9P0U4	3QMI
Q6ZUJ8	5FOR
Q6ZUJ8	6SWS
O14933	1WZV
O14933	1WZW
O14933	2KJH
O14933	8OIF
O14933	8SE9
O14933	8SEA
O14933	8SEB
O14933	8SV8
P55735	3BG0
P55735	3BG1
P55735	5A9Q
P55735	7PEQ
P55735	7R5J
P55735	7R5K
P55735	7UHY
Q9Y692	1OQJ
Q96HR3	7EMF
Q96HR3	7ENA
Q96HR3	7ENC
Q96HR3	7ENJ
Q96HR3	7LBM
Q96HR3	7NVR
Q96HR3	8GXQ
Q96HR3	8GXS
Q96HR3	8T9D
Q96HR3	8TQW
Q96HR3	8TRH
Q86U44	5IL0
Q86U44	5IL1
Q86U44	5IL2
Q86U44	5K7M
Q86U44	5K7U
Q86U44	5K7W
Q86U44	5L6D
Q86U44	5L6E
Q86U44	5TEY
Q86U44	5YZ9
Q86U44	6TTP
Q86U44	6TTT
Q86U44	6TTV
Q86U44	6TTW
Q86U44	6TTX
Q86U44	6TU1
Q86U44	6Y4G
Q86U44	7ACD
Q86U44	7NHG
Q86U44	7NHH
Q86U44	7NHI
Q86U44	7NHJ
Q86U44	7NHV
Q86U44	7NI7
Q86U44	7NI8
Q86U44	7NI9
Q86U44	7NIA
Q86U44	7NID
Q86U44	7O08
Q86U44	7O09
Q86U44	7O0L
Q86U44	7O0M
Q86U44	7O0P
Q86U44	7O0Q
Q86U44	7O0R
Q86U44	7O27
Q86U44	7O28
Q86U44	7O29
Q86U44	7O2E
Q86U44	7O2F
Q86U44	7O2H
Q86U44	7O2I
Q86U44	7O2X
Q86U44	7OED
Q86U44	7OEE
Q86U44	7OEF
Q86U44	7OEG
Q86U44	7OEH
Q86U44	7OEI
Q86U44	7OEJ
Q86U44	7OEK
Q86U44	7OEL
Q86U44	7OEM
Q86U44	7OQL
Q86U44	7OQO
Q86U44	7OQP
Q86U44	7RX6
Q86U44	7RX7
Q86U44	7RX8
Q86U44	8BN8
Q86U44	8PW8
Q86U44	8PW9
Q86U44	8PWA
Q86U44	8PWB
Q96NA2	1YHN
Q96FW1	2ZFY
Q96FW1	3VON
Q96FW1	4DDG
Q96FW1	4DDI
Q96FW1	4DHZ
Q96FW1	4I6L
Q96FW1	4LDT
Q8TBN0	4LI0
P29459	1F45
P29459	3HMX
P29459	8XRP
P29459	8YI7
Q9UMS0	2LTM
Q9UMS0	2M5O
Q15797	1KHU
Q15797	2LAW
Q15797	2LAX
Q15797	2LAY
Q15797	2LAZ
Q15797	2LB0
Q15797	2LB1
Q15797	3Q47
Q15797	3Q4A
Q15797	5ZOK
Q6PCB8	7YR5
Q9UDY8	2G7R
Q9UDY8	3BFO
Q9UDY8	3K0W
Q9UDY8	3UO8
Q9UDY8	3UOA
Q9UDY8	3V4O
Q9UDY8	3V55
Q9UDY8	4I1P
Q9UDY8	4I1R
Q9UDY8	6F7I
Q9UDY8	6GK2
Q9UDY8	6H4A
Q9UDY8	6YN8
Q9UDY8	6YN9
Q9UDY8	7A41
Q9UDY8	7AK0
Q9UDY8	7AK1
Q9UDY8	7PAV
Q9UDY8	7PAW
Q9UDY8	8CZO
Q9UDY8	8J5I
Q9UDY8	8V4X
Q6UXL0	4DOH
Q6UXL0	6DF3
Q8IYV9	5F4E
Q8IYV9	5F4T
Q8IYV9	5F4V
Q8IYV9	5JK9
Q8IYV9	5JKC
